ProvincialUnit,Date,ElectricityConsumption
Fujian,2014/2/27,44798.05
Shanghai,2014/2/28,39942.03
Jiangsu,2014/2/28,132044.67
Zhejiang,2014/2/28,82604.9
Anhui,2014/2/28,38599.08
Fujian,2014/2/28,44633.42
Shanghai,2014/3/1,38733.04
Jiangsu,2014/3/1,130613.62
Zhejiang,2014/3/1,81458.48
Anhui,2014/3/1,38525.22
Fujian,2014/3/1,43907.46
Shanghai,2014/3/2,36144.96
Jiangsu,2014/3/2,123495.22
Zhejiang,2014/3/2,78176.78
Anhui,2014/3/2,37062.23
Fujian,2014/3/2,43674.1
Shanghai,2014/3/3,39604.37
Jiangsu,2014/3/3,129587.95
Zhejiang,2014/3/3,82044.04
Anhui,2014/3/3,37786.33
Fujian,2014/3/3,45707.95
Shanghai,2014/3/4,40081.33
Jiangsu,2014/3/4,133136.03
Zhejiang,2014/3/4,84984.77
Anhui,2014/3/4,37969.69
Fujian,2014/3/4,46554.67
Shanghai,2014/3/5,40120.43
Jiangsu,2014/3/5,133406.24
Zhejiang,2014/3/5,85799.77
Anhui,2014/3/5,38718.37
Fujian,2014/3/5,47410.17
Shanghai,2014/3/6,41203.36
Jiangsu,2014/3/6,136408.7
Zhejiang,2014/3/6,89845.04
Anhui,2014/3/6,39796.89
Fujian,2014/3/6,48144.92
Shanghai,2014/3/7,40615.42
Jiangsu,2014/3/7,135567.27
Zhejiang,2014/3/7,89158.29
Anhui,2014/3/7,39905.59
Fujian,2014/3/7,48536.9
Shanghai,2014/3/8,38717.48
Jiangsu,2014/3/8,133408.03
Zhejiang,2014/3/8,88898.69
Anhui,2014/3/8,39678.61
Fujian,2014/3/8,47612.57
Shanghai,2014/3/9,36842.97
Jiangsu,2014/3/9,125358.99
Zhejiang,2014/3/9,83359.17
Anhui,2014/3/9,37743.59
Fujian,2014/3/9,47160.49
Shanghai,2014/3/10,38685.87
Jiangsu,2014/3/10,129889.14
Zhejiang,2014/3/10,86097.62
Anhui,2014/3/10,38350.35
Fujian,2014/3/10,48349.14
Shanghai,2014/3/11,38357.51
Jiangsu,2014/3/11,129863.09
Zhejiang,2014/3/11,85972.74
Anhui,2014/3/11,37862.06
Fujian,2014/3/11,48405.5
Shanghai,2014/3/12,38901.04
Jiangsu,2014/3/12,132619.63
Zhejiang,2014/3/12,85302.23
Anhui,2014/3/12,38262.54
Fujian,2014/3/12,47755.66
Shanghai,2014/3/13,39713.65
Jiangsu,2014/3/13,133351.49
Zhejiang,2014/3/13,85526.41
Anhui,2014/3/13,38641.32
Fujian,2014/3/13,46971.85
Shanghai,2014/3/14,38369.09
Jiangsu,2014/3/14,131296.5
Zhejiang,2014/3/14,85193.3
Anhui,2014/3/14,38266.33
Fujian,2014/3/14,49421.92
Shanghai,2014/3/15,35457.79
Jiangsu,2014/3/15,126648.17
Zhejiang,2014/3/15,83274.87
Anhui,2014/3/15,37287.2
Fujian,2014/3/15,48655.09
Shanghai,2014/3/16,33200.92
Jiangsu,2014/3/16,119074.85
Zhejiang,2014/3/16,79037.29
Anhui,2014/3/16,35978.28
Fujian,2014/3/16,46327.81
Shanghai,2014/3/17,36847.22
Jiangsu,2014/3/17,124031.72
Zhejiang,2014/3/17,82050.95
Anhui,2014/3/17,36781.68
Fujian,2014/3/17,47963.97
Shanghai,2014/3/18,34849.32
Jiangsu,2014/3/18,126356.37
Zhejiang,2014/3/18,83867.36
Anhui,2014/3/18,36698.65
Fujian,2014/3/18,48042.62
Shanghai,2014/3/19,36033.63
Jiangsu,2014/3/19,129360.29
Zhejiang,2014/3/19,85669.06
Anhui,2014/3/19,36923.62
Fujian,2014/3/19,47901.29
Shanghai,2014/3/20,37259.82
Jiangsu,2014/3/20,130370.01
Zhejiang,2014/3/20,85930.52
Anhui,2014/3/20,37749.31
Fujian,2014/3/20,47728.52
Shanghai,2014/3/21,36703.5
Jiangsu,2014/3/21,129265.93
Zhejiang,2014/3/21,86094.55
Anhui,2014/3/21,37830.51
Fujian,2014/3/21,47724.47
Shanghai,2014/3/22,34283.28
Jiangsu,2014/3/22,125881.82
Zhejiang,2014/3/22,84882.47
Anhui,2014/3/22,37520.48
Fujian,2014/3/22,48448.26
Shanghai,2014/3/23,33180.02
Jiangsu,2014/3/23,119677.01
Zhejiang,2014/3/23,81002.27
Anhui,2014/3/23,36417.08
Fujian,2014/3/23,47516.03
Shanghai,2014/3/24,35478.06
Jiangsu,2014/3/24,126503.24
Zhejiang,2014/3/24,84053.02
Anhui,2014/3/24,37176.62
Fujian,2014/3/24,48265.27
Shanghai,2014/3/25,35612.07
Jiangsu,2014/3/25,127084.4
Zhejiang,2014/3/25,85046.26
Anhui,2014/3/25,36752.03
Fujian,2014/3/25,48501.55
Shanghai,2014/3/26,35106.85
Jiangsu,2014/3/26,126663.77
Zhejiang,2014/3/26,84967.06
Anhui,2014/3/26,36693.9
Fujian,2014/3/26,48491.34
Shanghai,2014/3/27,34957.95
Jiangsu,2014/3/27,125874.14
Zhejiang,2014/3/27,85141.19
Anhui,2014/3/27,36658.27
Fujian,2014/3/27,47201.74
Shanghai,2014/3/28,35112.58
Jiangsu,2014/3/28,125894.03
Zhejiang,2014/3/28,83260.04
Anhui,2014/3/28,36889.6
Fujian,2014/3/28,47502.84
Shanghai,2014/3/29,33311.15
Jiangsu,2014/3/29,124280.99
Zhejiang,2014/3/29,82509.9
Anhui,2014/3/29,35931.46
Fujian,2014/3/29,46612.53
Shanghai,2014/3/30,30985.57
Jiangsu,2014/3/30,117692.59
Zhejiang,2014/3/30,78862.98
Anhui,2014/3/30,34774.35
Fujian,2014/3/30,45683.55
Shanghai,2014/3/31,33791.71
Jiangsu,2014/3/31,123136.77
Zhejiang,2014/3/31,81942.66
Anhui,2014/3/31,35463.84
Fujian,2014/3/31,46116.11
Shanghai,2014/4/1,34346.1
Jiangsu,2014/4/1,125490.37
Zhejiang,2014/4/1,81617.92
Anhui,2014/4/1,35950.52
Fujian,2014/4/1,46528.96
Shanghai,2014/4/2,34281.33
Jiangsu,2014/4/2,126140.43
Zhejiang,2014/4/2,83335.99
Anhui,2014/4/2,36156.31
Fujian,2014/4/2,48199.89
Shanghai,2014/4/3,33988.2
Jiangsu,2014/4/3,126086.99
Zhejiang,2014/4/3,84014.12
Anhui,2014/4/3,36348.25
Fujian,2014/4/3,48249.76
Shanghai,2014/4/4,33584.5
Jiangsu,2014/4/4,123668.3
Zhejiang,2014/4/4,82183.66
Anhui,2014/4/4,36289.85
Fujian,2014/4/4,48056.23
Shanghai,2014/4/5,28120.61
Jiangsu,2014/4/5,104742.52
Zhejiang,2014/4/5,65673.19
Anhui,2014/4/5,33555.24
Fujian,2014/4/5,42820.44
Shanghai,2014/4/6,28376.41
Jiangsu,2014/4/6,109715.68
Zhejiang,2014/4/6,74148.51
Anhui,2014/4/6,34395.62
Fujian,2014/4/6,44511.94
Shanghai,2014/4/7,31106.72
Jiangsu,2014/4/7,118897.46
Zhejiang,2014/4/7,82482.56
Anhui,2014/4/7,36021.88
Fujian,2014/4/7,47278.69
Shanghai,2014/4/8,33543.87
Jiangsu,2014/4/8,124225.02
Zhejiang,2014/4/8,84972.8
Anhui,2014/4/8,36731.39
Fujian,2014/4/8,48056.48
Shanghai,2014/4/9,33985.28
Jiangsu,2014/4/9,125497.95
Zhejiang,2014/4/9,85878.48
Anhui,2014/4/9,37539.39
Fujian,2014/4/9,47562.98
Shanghai,2014/4/10,33923.62
Jiangsu,2014/4/10,125855.13
Zhejiang,2014/4/10,85946.08
Anhui,2014/4/10,37363.83
Fujian,2014/4/10,48238.02
Shanghai,2014/4/11,33700.45
Jiangsu,2014/4/11,126158.16
Zhejiang,2014/4/11,85759.17
Anhui,2014/4/11,36954.82
Fujian,2014/4/11,47710.9
Shanghai,2014/4/12,32800.23
Jiangsu,2014/4/12,124688.34
Zhejiang,2014/4/12,85470.22
Anhui,2014/4/12,35549.59
Fujian,2014/4/12,48193.37
Shanghai,2014/4/13,31138.12
Jiangsu,2014/4/13,119205.67
Zhejiang,2014/4/13,82411.2
Anhui,2014/4/13,35209.39
Fujian,2014/4/13,47626.23
Shanghai,2014/4/14,33486.74
Jiangsu,2014/4/14,123823.92
Zhejiang,2014/4/14,84958.89
Anhui,2014/4/14,36311.4
Fujian,2014/4/14,48072.57
Shanghai,2014/4/15,34196.44
Jiangsu,2014/4/15,126024.16
Zhejiang,2014/4/15,85830.7
Anhui,2014/4/15,36278.69
Fujian,2014/4/15,44920.32
Shanghai,2014/4/16,34409.43
Jiangsu,2014/4/16,126626.3
Zhejiang,2014/4/16,85592.78
Anhui,2014/4/16,35482.63
Fujian,2014/4/16,48181.36
Shanghai,2014/4/17,34027.14
Jiangsu,2014/4/17,126506.73
Zhejiang,2014/4/17,86561.32
Anhui,2014/4/17,35644.89
Fujian,2014/4/17,48905.06
Shanghai,2014/4/18,34599.6
Jiangsu,2014/4/18,126937.68
Zhejiang,2014/4/18,86988.5
Anhui,2014/4/18,35543.47
Fujian,2014/4/18,49526.87
Shanghai,2014/4/19,33071.01
Jiangsu,2014/4/19,124809.58
Zhejiang,2014/4/19,86114.24
Anhui,2014/4/19,34611.53
Fujian,2014/4/19,48924.2
Shanghai,2014/4/20,31451.26
Jiangsu,2014/4/20,118665.06
Zhejiang,2014/4/20,81274.14
Anhui,2014/4/20,33813.89
Fujian,2014/4/20,47069.95
Shanghai,2014/4/21,33921.32
Jiangsu,2014/4/21,125226.44
Zhejiang,2014/4/21,85731.86
Anhui,2014/4/21,35326.05
Fujian,2014/4/21,48634.6
Shanghai,2014/4/22,34163.11
Jiangsu,2014/4/22,126722.26
Zhejiang,2014/4/22,85346.1
Anhui,2014/4/22,35827.74
Fujian,2014/4/22,49328.73
Shanghai,2014/4/23,34895.61
Jiangsu,2014/4/23,126407.72
Zhejiang,2014/4/23,84969.62
Anhui,2014/4/23,36009.1
Fujian,2014/4/23,48646.1
Shanghai,2014/4/24,34879.23
Jiangsu,2014/4/24,126423.49
Zhejiang,2014/4/24,85234.88
Anhui,2014/4/24,35811.8
Fujian,2014/4/24,47821.48
Shanghai,2014/4/25,34774.02
Jiangsu,2014/4/25,126259.1
Zhejiang,2014/4/25,84670.12
Anhui,2014/4/25,35686.04
Fujian,2014/4/25,49069.32
Shanghai,2014/4/26,33558.6
Jiangsu,2014/4/26,124032.99
Zhejiang,2014/4/26,83329.06
Anhui,2014/4/26,35581.42
Fujian,2014/4/26,47228.98
Shanghai,2014/4/27,31424.05
Jiangsu,2014/4/27,119756.25
Zhejiang,2014/4/27,80188.46
Anhui,2014/4/27,34984.84
Fujian,2014/4/27,48017.83
Shanghai,2014/4/28,34587.62
Jiangsu,2014/4/28,123496.73
Zhejiang,2014/4/28,82533.99
Anhui,2014/4/28,35469.99
Fujian,2014/4/28,48624.35
Shanghai,2014/4/29,34417.07
Jiangsu,2014/4/29,124421.28
Zhejiang,2014/4/29,83391.49
Anhui,2014/4/29,35383.6
Fujian,2014/4/29,48755.25
Shanghai,2014/4/30,33695.4
Jiangsu,2014/4/30,120750.31
Zhejiang,2014/4/30,80367.1
Anhui,2014/4/30,34693.23
Fujian,2014/4/30,46824.21
Shanghai,2014/5/1,26955.28
Jiangsu,2014/5/1,97129.9
Zhejiang,2014/5/1,56730.87
Anhui,2014/5/1,32101.54
Fujian,2014/5/1,38762.77
Shanghai,2014/5/2,27491.44
Jiangsu,2014/5/2,101263.15
Zhejiang,2014/5/2,62296.81
Anhui,2014/5/2,32486.61
Fujian,2014/5/2,42209.47
Shanghai,2014/5/3,29474.42
Jiangsu,2014/5/3,111619.98
Zhejiang,2014/5/3,74819.44
Anhui,2014/5/3,34382.0
Fujian,2014/5/3,45949.22
Shanghai,2014/5/4,32907.31
Jiangsu,2014/5/4,120322.06
Zhejiang,2014/5/4,80673.4
Anhui,2014/5/4,35556.64
Fujian,2014/5/4,47449.3
Shanghai,2014/5/5,33916.47
Jiangsu,2014/5/5,123711.39
Zhejiang,2014/5/5,82158.71
Anhui,2014/5/5,36124.53
Fujian,2014/5/5,46230.18
Shanghai,2014/5/6,34147.64
Jiangsu,2014/5/6,124907.57
Zhejiang,2014/5/6,82897.46
Anhui,2014/5/6,36348.13
Fujian,2014/5/6,46992.36
Shanghai,2014/5/7,34321.07
Jiangsu,2014/5/7,125808.76
Zhejiang,2014/5/7,83075.57
Anhui,2014/5/7,36989.03
Fujian,2014/5/7,48084.14
Shanghai,2014/5/8,34700.18
Jiangsu,2014/5/8,126475.68
Zhejiang,2014/5/8,84069.72
Anhui,2014/5/8,37320.32
Fujian,2014/5/8,48062.61
Shanghai,2014/5/9,34346.06
Jiangsu,2014/5/9,126082.07
Zhejiang,2014/5/9,84360.21
Anhui,2014/5/9,36875.29
Fujian,2014/5/9,48865.92
Shanghai,2014/5/10,31716.32
Jiangsu,2014/5/10,124785.25
Zhejiang,2014/5/10,83441.32
Anhui,2014/5/10,34699.98
Fujian,2014/5/10,47433.26
Shanghai,2014/5/11,31160.45
Jiangsu,2014/5/11,117697.01
Zhejiang,2014/5/11,79563.66
Anhui,2014/5/11,33772.83
Fujian,2014/5/11,46932.74
Shanghai,2014/5/12,34422.8
Jiangsu,2014/5/12,124059.32
Zhejiang,2014/5/12,81359.07
Anhui,2014/5/12,35689.42
Fujian,2014/5/12,47840.76
Shanghai,2014/5/13,34882.86
Jiangsu,2014/5/13,126319.09
Zhejiang,2014/5/13,82408.87
Anhui,2014/5/13,36627.64
Fujian,2014/5/13,48084.19
Shanghai,2014/5/14,35103.13
Jiangsu,2014/5/14,127433.31
Zhejiang,2014/5/14,81173.95
Anhui,2014/5/14,36729.23
Fujian,2014/5/14,49091.5
Shanghai,2014/5/15,35440.93
Jiangsu,2014/5/15,126447.54
Zhejiang,2014/5/15,80845.97
Anhui,2014/5/15,36466.85
Fujian,2014/5/15,47429.33
Shanghai,2014/5/16,35436.62
Jiangsu,2014/5/16,126717.37
Zhejiang,2014/5/16,80615.99
Anhui,2014/5/16,36765.11
Fujian,2014/5/16,46628.14
Shanghai,2014/5/17,33480.48
Jiangsu,2014/5/17,124612.78
Zhejiang,2014/5/17,78544.28
Anhui,2014/5/17,36455.08
Fujian,2014/5/17,47040.38
Shanghai,2014/5/18,31280.84
Jiangsu,2014/5/18,117849.32
Zhejiang,2014/5/18,73530.2
Anhui,2014/5/18,34854.26
Fujian,2014/5/18,45588.97
Shanghai,2014/5/19,34460.44
Jiangsu,2014/5/19,123472.49
Zhejiang,2014/5/19,77437.5
Anhui,2014/5/19,37082.91
Fujian,2014/5/19,47119.6
Shanghai,2014/5/20,35565.19
Jiangsu,2014/5/20,126372.43
Zhejiang,2014/5/20,78833.77
Anhui,2014/5/20,37275.41
Fujian,2014/5/20,48297.02
Shanghai,2014/5/21,34991.92
Jiangsu,2014/5/21,127638.91
Zhejiang,2014/5/21,80838.77
Anhui,2014/5/21,37883.64
Fujian,2014/5/21,47095.02
Shanghai,2014/5/22,35885.35
Jiangsu,2014/5/22,127546.91
Zhejiang,2014/5/22,80103.04
Anhui,2014/5/22,38119.2
Fujian,2014/5/22,46617.54
Shanghai,2014/5/23,36103.48
Jiangsu,2014/5/23,127205.02
Zhejiang,2014/5/23,79165.55
Anhui,2014/5/23,38061.58
Fujian,2014/5/23,46254.27
Shanghai,2014/5/24,33961.22
Jiangsu,2014/5/24,124736.72
Zhejiang,2014/5/24,79987.17
Anhui,2014/5/24,37198.96
Fujian,2014/5/24,46536.89
Shanghai,2014/5/25,32133.21
Jiangsu,2014/5/25,120170.99
Zhejiang,2014/5/25,78052.24
Anhui,2014/5/25,36768.33
Fujian,2014/5/25,46570.16
Shanghai,2014/5/26,35857.83
Jiangsu,2014/5/26,126234.61
Zhejiang,2014/5/26,81504.61
Anhui,2014/5/26,38161.24
Fujian,2014/5/26,48651.48
Shanghai,2014/5/27,38123.04
Jiangsu,2014/5/27,129172.13
Zhejiang,2014/5/27,84453.31
Anhui,2014/5/27,38812.47
Fujian,2014/5/27,49741.65
Shanghai,2014/5/28,38305.95
Jiangsu,2014/5/28,132228.52
Zhejiang,2014/5/28,86638.31
Anhui,2014/5/28,39987.96
Fujian,2014/5/28,50761.57
Shanghai,2014/5/29,39029.74
Jiangsu,2014/5/29,135416.91
Zhejiang,2014/5/29,87727.54
Anhui,2014/5/29,41090.39
Fujian,2014/5/29,49949.27
Shanghai,2014/5/30,38945.32
Jiangsu,2014/5/30,138082.73
Zhejiang,2014/5/30,86169.09
Anhui,2014/5/30,41427.99
Fujian,2014/5/30,49417.49
Shanghai,2014/5/31,35469.85
Jiangsu,2014/5/31,130477.15
Zhejiang,2014/5/31,81309.31
Anhui,2014/5/31,38802.18
Fujian,2014/5/31,46538.23
Shanghai,2014/6/1,31411.91
Jiangsu,2014/6/1,115863.93
Zhejiang,2014/6/1,71260.07
Anhui,2014/6/1,34335.38
Fujian,2014/6/1,44552.81
Shanghai,2014/6/2,28804.86
Jiangsu,2014/6/2,101772.11
Zhejiang,2014/6/2,58394.72
Anhui,2014/6/2,31162.43
Fujian,2014/6/2,41377.6
Shanghai,2014/6/3,34066.12
Jiangsu,2014/6/3,116281.01
Zhejiang,2014/6/3,74821.91
Anhui,2014/6/3,34073.12
Fujian,2014/6/3,46722.41
Shanghai,2014/6/4,35571.67
Jiangsu,2014/6/4,124636.88
Zhejiang,2014/6/4,82185.12
Anhui,2014/6/4,36386.89
Fujian,2014/6/4,51163.74
Shanghai,2014/6/5,36201.21
Jiangsu,2014/6/5,127343.2
Zhejiang,2014/6/5,85521.52
Anhui,2014/6/5,37969.42
Fujian,2014/6/5,51146.39
Shanghai,2014/6/6,36782.84
Jiangsu,2014/6/6,130753.45
Zhejiang,2014/6/6,87182.68
Anhui,2014/6/6,39294.62
Fujian,2014/6/6,49498.74
Shanghai,2014/6/7,35422.63
Jiangsu,2014/6/7,129679.95
Zhejiang,2014/6/7,86961.43
Anhui,2014/6/7,39465.91
Fujian,2014/6/7,49536.02
Shanghai,2014/6/8,33004.6
Jiangsu,2014/6/8,124585.43
Zhejiang,2014/6/8,84329.93
Anhui,2014/6/8,39202.03
Fujian,2014/6/8,48671.78
Shanghai,2014/6/9,36715.32
Jiangsu,2014/6/9,129485.7
Zhejiang,2014/6/9,88627.78
Anhui,2014/6/9,40578.6
Fujian,2014/6/9,51328.03
Shanghai,2014/6/10,37640.03
Jiangsu,2014/6/10,131435.55
Zhejiang,2014/6/10,88973.56
Anhui,2014/6/10,41370.45
Fujian,2014/6/10,52354.98
Shanghai,2014/6/11,37990.84
Jiangsu,2014/6/11,132049.16
Zhejiang,2014/6/11,88934.84
Anhui,2014/6/11,41619.12
Fujian,2014/6/11,52878.52
Shanghai,2014/6/12,38163.26
Jiangsu,2014/6/12,132284.14
Zhejiang,2014/6/12,89945.1
Anhui,2014/6/12,41364.67
Fujian,2014/6/12,52362.59
Shanghai,2014/6/13,39027.0
Jiangsu,2014/6/13,134951.88
Zhejiang,2014/6/13,90654.61
Anhui,2014/6/13,42276.39
Fujian,2014/6/13,51719.9
Shanghai,2014/6/14,37050.24
Jiangsu,2014/6/14,134239.13
Zhejiang,2014/6/14,90644.34
Anhui,2014/6/14,42007.07
Fujian,2014/6/14,51606.53
Shanghai,2014/6/15,34520.38
Jiangsu,2014/6/15,125320.03
Zhejiang,2014/6/15,86110.6
Anhui,2014/6/15,38695.2
Fujian,2014/6/15,48900.55
Shanghai,2014/6/16,37712.66
Jiangsu,2014/6/16,127128.43
Zhejiang,2014/6/16,91958.78
Anhui,2014/6/16,38027.1
Fujian,2014/6/16,49011.92
Shanghai,2014/6/17,37894.82
Jiangsu,2014/6/17,128242.64
Zhejiang,2014/6/17,90598.56
Anhui,2014/6/17,37949.29
Fujian,2014/6/17,52034.6
Shanghai,2014/6/18,36982.05
Jiangsu,2014/6/18,128394.75
Zhejiang,2014/6/18,88431.36
Anhui,2014/6/18,39516.18
Fujian,2014/6/18,52425.71
Shanghai,2014/6/19,37806.71
Jiangsu,2014/6/19,130564.44
Zhejiang,2014/6/19,88364.13
Anhui,2014/6/19,40762.96
Fujian,2014/6/19,52678.05
Shanghai,2014/6/20,38296.25
Jiangsu,2014/6/20,130879.79
Zhejiang,2014/6/20,88748.96
Anhui,2014/6/20,40589.87
Fujian,2014/6/20,53748.06
Shanghai,2014/6/21,35683.25
Jiangsu,2014/6/21,126450.21
Zhejiang,2014/6/21,85872.56
Anhui,2014/6/21,38498.9
Fujian,2014/6/21,54110.84
Shanghai,2014/6/22,33854.44
Jiangsu,2014/6/22,121114.65
Zhejiang,2014/6/22,75864.71
Anhui,2014/6/22,38220.73
Fujian,2014/6/22,53349.61
Shanghai,2014/6/23,36602.86
Jiangsu,2014/6/23,128715.5
Zhejiang,2014/6/23,77691.82
Anhui,2014/6/23,40169.96
Fujian,2014/6/23,53879.31
Shanghai,2014/6/24,38429.18
Jiangsu,2014/6/24,133335.38
Zhejiang,2014/6/24,78260.85
Anhui,2014/6/24,41467.84
Fujian,2014/6/24,51744.96
Shanghai,2014/6/25,37419.32
Jiangsu,2014/6/25,130165.26
Zhejiang,2014/6/25,78365.16
Anhui,2014/6/25,37893.38
Fujian,2014/6/25,52348.49
Shanghai,2014/6/26,37001.52
Jiangsu,2014/6/26,127238.28
Zhejiang,2014/6/26,81557.78
Anhui,2014/6/26,36602.46
Fujian,2014/6/26,55372.32
Shanghai,2014/6/27,36827.45
Jiangsu,2014/6/27,128551.8
Zhejiang,2014/6/27,81446.63
Anhui,2014/6/27,37668.57
Fujian,2014/6/27,57480.48
Shanghai,2014/6/28,35197.73
Jiangsu,2014/6/28,128317.72
Zhejiang,2014/6/28,78389.73
Anhui,2014/6/28,38860.98
Fujian,2014/6/28,56795.32
Shanghai,2014/6/29,33521.04
Jiangsu,2014/6/29,123523.07
Zhejiang,2014/6/29,73660.92
Anhui,2014/6/29,39200.78
Fujian,2014/6/29,52824.31
Shanghai,2014/6/30,36099.62
Jiangsu,2014/6/30,128715.63
Zhejiang,2014/6/30,76605.73
Anhui,2014/6/30,40031.5
Fujian,2014/6/30,54994.83
Shanghai,2014/7/1,36874.01
Jiangsu,2014/7/1,127951.1
Zhejiang,2014/7/1,77059.48
Anhui,2014/7/1,37899.22
Fujian,2014/7/1,57771.12
Shanghai,2014/7/2,37511.62
Jiangsu,2014/7/2,127434.05
Zhejiang,2014/7/2,82268.08
Anhui,2014/7/2,37603.84
Fujian,2014/7/2,59258.83
Shanghai,2014/7/3,38065.14
Jiangsu,2014/7/3,130852.86
Zhejiang,2014/7/3,85478.52
Anhui,2014/7/3,40106.56
Fujian,2014/7/3,60555.12
Shanghai,2014/7/4,38387.71
Jiangsu,2014/7/4,130766.72
Zhejiang,2014/7/4,86786.12
Anhui,2014/7/4,38945.48
Fujian,2014/7/4,60746.9
Shanghai,2014/7/5,36510.99
Jiangsu,2014/7/5,124625.16
Zhejiang,2014/7/5,87260.25
Anhui,2014/7/5,36238.66
Fujian,2014/7/5,58302.16
Shanghai,2014/7/6,34336.58
Jiangsu,2014/7/6,119008.31
Zhejiang,2014/7/6,83452.44
Anhui,2014/7/6,36539.41
Fujian,2014/7/6,57633.42
Shanghai,2014/7/7,39058.41
Jiangsu,2014/7/7,129561.16
Zhejiang,2014/7/7,89314.84
Anhui,2014/7/7,40058.38
Fujian,2014/7/7,60231.43
Shanghai,2014/7/8,40134.7
Jiangsu,2014/7/8,134846.42
Zhejiang,2014/7/8,92585.96
Anhui,2014/7/8,41541.55
Fujian,2014/7/8,61052.72
Shanghai,2014/7/9,40869.58
Jiangsu,2014/7/9,138078.25
Zhejiang,2014/7/9,96790.16
Anhui,2014/7/9,43014.0
Fujian,2014/7/9,62554.63
Shanghai,2014/7/10,42683.13
Jiangsu,2014/7/10,144141.04
Zhejiang,2014/7/10,101273.32
Anhui,2014/7/10,44370.28
Fujian,2014/7/10,63225.3
Shanghai,2014/7/11,45729.51
Jiangsu,2014/7/11,146576.97
Zhejiang,2014/7/11,104328.04
Anhui,2014/7/11,45471.95
Fujian,2014/7/11,63683.93
Shanghai,2014/7/12,40629.73
Jiangsu,2014/7/12,137789.4
Zhejiang,2014/7/12,103218.45
Anhui,2014/7/12,40332.27
Fujian,2014/7/12,62103.11
Shanghai,2014/7/13,36608.46
Jiangsu,2014/7/13,124763.57
Zhejiang,2014/7/13,88721.86
Anhui,2014/7/13,37860.38
Fujian,2014/7/13,60633.68
Shanghai,2014/7/14,40649.18
Jiangsu,2014/7/14,137618.99
Zhejiang,2014/7/14,91083.81
Anhui,2014/7/14,41325.12
Fujian,2014/7/14,61874.94
Shanghai,2014/7/15,42088.63
Jiangsu,2014/7/15,137236.37
Zhejiang,2014/7/15,90107.68
Anhui,2014/7/15,41782.29
Fujian,2014/7/15,61462.37
Shanghai,2014/7/16,44026.0
Jiangsu,2014/7/16,137589.97
Zhejiang,2014/7/16,91894.17
Anhui,2014/7/16,41987.29
Fujian,2014/7/16,61584.92
Shanghai,2014/7/17,46118.94
Jiangsu,2014/7/17,144295.48
Zhejiang,2014/7/17,97501.78
Anhui,2014/7/17,41640.11
Fujian,2014/7/17,62185.05
Shanghai,2014/7/18,47023.83
Jiangsu,2014/7/18,149577.03
Zhejiang,2014/7/18,102126.0
Anhui,2014/7/18,44576.34
Fujian,2014/7/18,62346.04
Shanghai,2014/7/19,44298.67
Jiangsu,2014/7/19,152720.5
Zhejiang,2014/7/19,102839.77
Anhui,2014/7/19,46993.4
Fujian,2014/7/19,59857.03
Shanghai,2014/7/20,44028.12
Jiangsu,2014/7/20,150387.76
Zhejiang,2014/7/20,100212.69
Anhui,2014/7/20,48690.27
Fujian,2014/7/20,55929.21
Shanghai,2014/7/21,48756.57
Jiangsu,2014/7/21,163931.54
Zhejiang,2014/7/21,107902.62
Anhui,2014/7/21,53768.07
Fujian,2014/7/21,61142.25
Shanghai,2014/7/22,50163.98
Jiangsu,2014/7/22,169441.1
Zhejiang,2014/7/22,109791.53
Anhui,2014/7/22,56528.54
Fujian,2014/7/22,61466.36
Shanghai,2014/7/23,51565.7
Jiangsu,2014/7/23,169557.64
Zhejiang,2014/7/23,106856.25
Anhui,2014/7/23,56561.68
Fujian,2014/7/23,54813.15
Shanghai,2014/7/24,51035.72
Jiangsu,2014/7/24,162545.03
Zhejiang,2014/7/24,97348.42
Anhui,2014/7/24,48431.79
Fujian,2014/7/24,48918.38
Shanghai,2014/7/25,49217.88
Jiangsu,2014/7/25,143844.07
Zhejiang,2014/7/25,96949.42
Anhui,2014/7/25,41076.77
Fujian,2014/7/25,53472.22
Shanghai,2014/7/26,45218.93
Jiangsu,2014/7/26,141203.66
Zhejiang,2014/7/26,97013.99
Anhui,2014/7/26,41528.49
Fujian,2014/7/26,56651.04
Shanghai,2014/7/27,43731.11
Jiangsu,2014/7/27,130037.89
Zhejiang,2014/7/27,90559.64
Anhui,2014/7/27,41163.8
Fujian,2014/7/27,57197.41
Shanghai,2014/7/28,48416.47
Jiangsu,2014/7/28,139785.17
Zhejiang,2014/7/28,95730.92
Anhui,2014/7/28,44135.53
Fujian,2014/7/28,60237.5
Shanghai,2014/7/29,49653.01
Jiangsu,2014/7/29,150383.27
Zhejiang,2014/7/29,101113.7
Anhui,2014/7/29,48096.53
Fujian,2014/7/29,60217.99
Shanghai,2014/7/30,50778.68
Jiangsu,2014/7/30,154873.58
Zhejiang,2014/7/30,105273.27
Anhui,2014/7/30,49768.61
Fujian,2014/7/30,60524.6
Shanghai,2014/7/31,50582.55
Jiangsu,2014/7/31,152737.04
Zhejiang,2014/7/31,104380.09
Anhui,2014/7/31,46106.63
Fujian,2014/7/31,61283.36
Shanghai,2014/8/1,47784.43
Jiangsu,2014/8/1,140525.49
Zhejiang,2014/8/1,93231.61
Anhui,2014/8/1,44665.67
Fujian,2014/8/1,61431.36
